店铺ID,店铺名,地区名,月售
3d8b5fa4-7725-11ea-98c9-525400c74cae,私房小吃,滨湖区,588
dcec3400-7727-11ea-98c9-525400c74cae,秋渔石板烧（三阳东街店）,梁溪区,512
6ad7e517-7727-11ea-98c9-525400c74cae,秋秋老香港手工蛋糕(锦绣店),宜兴市,293
c9139e9e-7726-11ea-98c9-525400c74cae,种田大户直销市民,江阴市,469
c435ebf1-741d-11ea-98c9-525400c74cae,科健面馆,新吴区,491
dcec343a-7727-11ea-98c9-525400c74cae,秘制花甲,梁溪区,2239
dcec34ab-7727-11ea-98c9-525400c74cae,秘制花甲（金太湖总店）,梁溪区,2271
c9139eda-7726-11ea-98c9-525400c74cae,秘食零零猫（米线肉夹馍）,江阴市,695
c435ec45-741d-11ea-98c9-525400c74cae,秦南马家凉皮,新吴区,424
c9139f13-7726-11ea-98c9-525400c74cae,秦府记陕西特色,江阴市,1655
dcec34e4-7727-11ea-98c9-525400c74cae,秦德斋面馆（江南名点）,梁溪区,1348
c435ec95-741d-11ea-98c9-525400c74cae,秦记宿迁擀面皮（美食家美食城店）,新吴区,348
dcec351e-7727-11ea-98c9-525400c74cae,秦镇凉皮(上马墩店),梁溪区,2010
dcec3558-7727-11ea-98c9-525400c74cae,秦镇凉皮店（春申路店）,梁溪区,1413
dcec3590-7727-11ea-98c9-525400c74cae,秦镇凉皮烧烤,梁溪区,3447
c435ed85-741d-11ea-98c9-525400c74cae,秦镇凉皮（南长街店）,新吴区,1369
dcec3602-7727-11ea-98c9-525400c74cae,秦镇凉皮（广瑞店）,梁溪区,900
dcec363b-7727-11ea-98c9-525400c74cae,秦镇凉皮（苏宁广场店）,梁溪区,875
dcec3675-7727-11ea-98c9-525400c74cae,秦镇凉皮（酒吧街店）,梁溪区,1731
dcec36b0-7727-11ea-98c9-525400c74cae,稍微家海鲜·龙虾（民丰店）,梁溪区,3220
c9139f4b-7726-11ea-98c9-525400c74cae,稻谷香炒饭（江阴店）,江阴市,751
c435ee2d-741d-11ea-98c9-525400c74cae,穆巴客兰州拉面（尚东雅园店）,新吴区,379
dcec36ea-7727-11ea-98c9-525400c74cae,穆桂英美食（城中店）,梁溪区,964
3d8b5fdb-7725-11ea-98c9-525400c74cae,穆香苑（湖滨商业街店）,滨湖区,993
dcec377b-7727-11ea-98c9-525400c74cae,空中花艺,梁溪区,511
dcec37b7-7727-11ea-98c9-525400c74cae,空山鸡汤饭,梁溪区,1639
dcec37ef-7727-11ea-98c9-525400c74cae,空瓶子港式茶挞,梁溪区,1122
dcec3827-7727-11ea-98c9-525400c74cae,窄巷子鱼頭泡饭,梁溪区,1148
c9139f85-7726-11ea-98c9-525400c74cae,窑滚（印象汇店）,江阴市,403
b7d7da7e-741f-11ea-98c9-525400c74cae,立茶·简餐下午茶（安镇店）,锡山区,1595
c9139fbf-7726-11ea-98c9-525400c74cae,章台柳铜锣烧,江阴市,248
c913a007-7726-11ea-98c9-525400c74cae,章鱼出品,江阴市,707
c913a040-7726-11ea-98c9-525400c74cae,童年小筑（江阴店）,江阴市,3087
c913a0f3-7726-11ea-98c9-525400c74cae,笑大叔串bar,江阴市,722
c913a133-7726-11ea-98c9-525400c74cae,笑大叔串bar（益健路）,江阴市,1059
dcec3860-7727-11ea-98c9-525400c74cae,笑婆子饭团·酸辣粉·凉皮,梁溪区,883
c913a16e-7726-11ea-98c9-525400c74cae,笑来喜馄饨小笼（寿山路工坊店）,江阴市,1694
dcec3898-7727-11ea-98c9-525400c74cae,笑来喜馄饨店（春申店）,梁溪区,1731
3d8b6012-7725-11ea-98c9-525400c74cae,笑来喜（梁南苑店）,滨湖区,842
dcec38d2-7727-11ea-98c9-525400c74cae,笑来喜（通扬路店）,梁溪区,1460
6ad7e554-7727-11ea-98c9-525400c74cae,第一家酸菜鱼城中店,宜兴市,439
dcec390b-7727-11ea-98c9-525400c74cae,第二粥府驴肉火烧（恒隆广场店）,梁溪区,659
dcec3a29-7727-11ea-98c9-525400c74cae,笼兴记,梁溪区,447
dcec3a67-7727-11ea-98c9-525400c74cae,等花来鲜花店,梁溪区,876
6ad7e5da-7727-11ea-98c9-525400c74cae,筋牛座,宜兴市,911
dcec3aa6-7727-11ea-98c9-525400c74cae,筋牛座（胜利门店）,梁溪区,648
dcec3ae4-7727-11ea-98c9-525400c74cae,筋面郎饸饹面,梁溪区,853
c913a1aa-7726-11ea-98c9-525400c74cae,筋麦郎饸饹面,江阴市,2445
3d8b604a-7725-11ea-98c9-525400c74cae,答案茶(海岸店),滨湖区,909
dcec3b20-7727-11ea-98c9-525400c74cae,答案茶（胜利门店）,梁溪区,720
b7d7e5c4-741f-11ea-98c9-525400c74cae,签二爷砂锅串串火锅（卜蜂莲花店）,锡山区,404
dcec3b59-7727-11ea-98c9-525400c74cae,签百味烧烤,梁溪区,1276
dcec3b93-7727-11ea-98c9-525400c74cae,简食家,梁溪区,1293
dcec3bcd-7727-11ea-98c9-525400c74cae,米•道猪油菜饭,梁溪区,908
6ad7e616-7727-11ea-98c9-525400c74cae,米中米面馆,宜兴市,923
dcec3c06-7727-11ea-98c9-525400c74cae,米之味爆浆芝士饭团,梁溪区,355
c435ef64-741d-11ea-98c9-525400c74cae,米亭味自慢料理（无锡长江路店）,新吴区,713
c435efba-741d-11ea-98c9-525400c74cae,米偶炒饭（宝龙店）,新吴区,827
6ad7e650-7727-11ea-98c9-525400c74cae,米先生.铁板炒饭（宜兴店）,宜兴市,1473
b7d7dd7b-741f-11ea-98c9-525400c74cae,米兰西饼生日蛋糕（盛源北路店）,锡山区,335
b7d7da0e-741f-11ea-98c9-525400c74cae,米兰西饼生日蛋糕（锡山店）,锡山区,726
c913a1e5-7726-11ea-98c9-525400c74cae,米堡（澄江福地店）,江阴市,848
c435f00f-741d-11ea-98c9-525400c74cae,米小姐肉蟹煲,新吴区,1493
3d8b60ee-7725-11ea-98c9-525400c74cae,米小棒台湾饭团,滨湖区,965
c913a21e-7726-11ea-98c9-525400c74cae,米想便当（澄江福地店）,江阴市,1277
6ad7e689-7727-11ea-98c9-525400c74cae,米棒台湾饭团,宜兴市,680
dcec3c40-7727-11ea-98c9-525400c74cae,米棒台湾饭团（大丁佳苑店）,梁溪区,2361
6ad7e6c7-7727-11ea-98c9-525400c74cae,米棒饭团,宜兴市,505
b7d7f2b1-741f-11ea-98c9-525400c74cae,米芝莲·港澳美食荟萃（荟聚店）,锡山区,227
3d8b6125-7725-11ea-98c9-525400c74cae,米芝莲（万象城店）,滨湖区,2121
dcec3c7a-7727-11ea-98c9-525400c74cae,米芝莲（大东方店）,梁溪区,1948
6ad7e705-7727-11ea-98c9-525400c74cae,米芝莲（宜兴八佰伴店）,宜兴市,504
c913a259-7726-11ea-98c9-525400c74cae,米芝莲（步行街店）,江阴市,1228
dcec3cb4-7727-11ea-98c9-525400c74cae,米芝莲（苏宁店）,梁溪区,3399
dcec3ced-7727-11ea-98c9-525400c74cae,米芝莲（茂业店）,梁溪区,2588
dcec3d26-7727-11ea-98c9-525400c74cae,米集盒（红豆万花城店）,梁溪区,1080
dcec3d64-7727-11ea-98c9-525400c74cae,粉面公社（馄饨、小笼、小吃）,梁溪区,1684
3d8b615b-7725-11ea-98c9-525400c74cae,粗糖音乐餐吧（万象城店）,滨湖区,1015
dcec3da0-7727-11ea-98c9-525400c74cae,粗茶淡饭,梁溪区,1272
dcec3ddb-7727-11ea-98c9-525400c74cae,粤仔湾（云蝠店）,梁溪区,1165
c435f0b7-741d-11ea-98c9-525400c74cae,粤仔湾（宝龙店）,新吴区,1705
dcec3e15-7727-11ea-98c9-525400c74cae,粤仔湾（无锡金太湖店）,梁溪区,1499
3d8b6191-7725-11ea-98c9-525400c74cae,粤仔湾（阳光店）,滨湖区,2278
c913a292-7726-11ea-98c9-525400c74cae,粤仔湾（青果路店）,江阴市,1731
dcec3e50-7727-11ea-98c9-525400c74cae,粤惠广式烧腊,梁溪区,2316
c913a2cb-7726-11ea-98c9-525400c74cae,粤晨食品（步行街店）,江阴市,2878
c435f107-741d-11ea-98c9-525400c74cae,粤港湾潮汕砂锅粥（宝龙店）,新吴区,852
dcec3e8b-7727-11ea-98c9-525400c74cae,粤滋味（南禅寺店）,梁溪区,591
b7d82025-741f-11ea-98c9-525400c74cae,粤玲珑广式早茶,锡山区,517
dcec3ec4-7727-11ea-98c9-525400c74cae,粥8(金太湖店),梁溪区,881
dcec3efe-7727-11ea-98c9-525400c74cae,粥之糯（无锡总店）,梁溪区,1219
dcec3f41-7727-11ea-98c9-525400c74cae,粥员外（蓉湖南路店）,梁溪区,1532
dcec3f7c-7727-11ea-98c9-525400c74cae,粥大福驴肉火烧（崇宁路店）,梁溪区,612
c913a305-7726-11ea-98c9-525400c74cae,粥小僧(江阴店),江阴市,389
dcec3fb6-7727-11ea-98c9-525400c74cae,粥巴士,梁溪区,473
dcec3ff2-7727-11ea-98c9-525400c74cae,粥来粥往,梁溪区,1144
dcec402e-7727-11ea-98c9-525400c74cae,粥泉（广瑞路店）,梁溪区,3432
dcec406a-7727-11ea-98c9-525400c74cae,粥皇港式粥,梁溪区,1173
c435f160-741d-11ea-98c9-525400c74cae,粥粥不凡养生粥,新吴区,989
c913a33f-7726-11ea-98c9-525400c74cae,粥粥有道（江阴店）,江阴市,898
dcec40db-7727-11ea-98c9-525400c74cae,粥茉时光(五爱北路店),梁溪区,2518
dcec4115-7727-11ea-98c9-525400c74cae,粥饭世家（恒隆店）,梁溪区,1782
c913a379-7726-11ea-98c9-525400c74cae,粮全其美手抓饼,江阴市,905
c913a3b2-7726-11ea-98c9-525400c74cae,粮全其美手抓饼（章鱼小丸子）,江阴市,2622
c913a3ee-7726-11ea-98c9-525400c74cae,精久鸭颈,江阴市,1053
c913a428-7726-11ea-98c9-525400c74cae,精便当,江阴市,1186
dcec4150-7727-11ea-98c9-525400c74cae,精品海鲜烧烤,梁溪区,1949
3d8b61c8-7725-11ea-98c9-525400c74cae,精品烧烤风雷酸辣汤,滨湖区,650
c435f2ce-741d-11ea-98c9-525400c74cae,精品麻辣烫,新吴区,810
6ad7e73d-7727-11ea-98c9-525400c74cae,精武鸭颈王(环科园店),宜兴市,241
c913a462-7726-11ea-98c9-525400c74cae,精酿狗熊啤酒体验馆,江阴市,656
dcec418a-7727-11ea-98c9-525400c74cae,糊世刺身,梁溪区,2509
b7d7d1f5-741f-11ea-98c9-525400c74cae,糊涂生煎,锡山区,529
dcec41c3-7727-11ea-98c9-525400c74cae,糊涂生煎(广瑞店),梁溪区,1708
dcec41fd-7727-11ea-98c9-525400c74cae,糊涂生煎(招商城店),梁溪区,2161
dcec4236-7727-11ea-98c9-525400c74cae,糊涂生煎（上马墩店）,梁溪区,2492
3d8b6233-7725-11ea-98c9-525400c74cae,糊涂生煎（东降店）,滨湖区,2352
dcec426f-7727-11ea-98c9-525400c74cae,糊涂生煎（民丰店）,梁溪区,1011
dcec42aa-7727-11ea-98c9-525400c74cae,糊涂生煎（滨湖万达店）,梁溪区,1663
3d8b626a-7725-11ea-98c9-525400c74cae,糊涂生煎（西园里店）,滨湖区,588
dcec42e4-7727-11ea-98c9-525400c74cae,糕大师面包蛋糕（南禅寺店）,梁溪区,102
b7d7b618-741f-11ea-98c9-525400c74cae,糕大师（荟聚店）,锡山区,2442
dcec4323-7727-11ea-98c9-525400c74cae,糕潮（新生路总店）,梁溪区,1691
dcec435d-7727-11ea-98c9-525400c74cae,糖果宝宝,梁溪区,353
dcec4396-7727-11ea-98c9-525400c74cae,糖樂門(总店),梁溪区,1437
6ad7e776-7727-11ea-98c9-525400c74cae,糖樂門（宜兴总店）,宜兴市,1623
dcec43d1-7727-11ea-98c9-525400c74cae,糖樂門（民丰店）,梁溪区,1296
c913a4d8-7726-11ea-98c9-525400c74cae,糖樂門（江阴总店）,江阴市,834
dcec440d-7727-11ea-98c9-525400c74cae,糖樂門（滨湖万达店）,梁溪区,690
dcec4447-7727-11ea-98c9-525400c74cae,糖樂門（百脑汇店）,梁溪区,1362
dcec4480-7727-11ea-98c9-525400c74cae,糖樂門（阳光城市花园店）,梁溪区,2041
dcec44ba-7727-11ea-98c9-525400c74cae,糖糖兔的琪妙屋(新生路店),梁溪区,1220
c435f37d-741d-11ea-98c9-525400c74cae,糖糖水果捞,新吴区,567
3d8b62a0-7725-11ea-98c9-525400c74cae,糖糖水果捞(西园里店),滨湖区,664
dcec44f3-7727-11ea-98c9-525400c74cae,糖糖水果捞·切果·茶饮（广瑞店）,梁溪区,2468
6ad7e7af-7727-11ea-98c9-525400c74cae,糖衣没炮弹（金街）,宜兴市,564
c913a512-7726-11ea-98c9-525400c74cae,糯雅芳粥(锦隆店）,江阴市,793
3d8b62d8-7725-11ea-98c9-525400c74cae,糯雅芳粥（万象城店）,滨湖区,884
b7d7b46d-741f-11ea-98c9-525400c74cae,糯雅芳粥（东亭店）,锡山区,486
dcec452f-7727-11ea-98c9-525400c74cae,糯雅芳粥（人民医院店）,梁溪区,2564
3d8b6310-7725-11ea-98c9-525400c74cae,糯雅芳粥（八方汇店）,滨湖区,1535
dcec456a-7727-11ea-98c9-525400c74cae,糯雅芳粥（凤凰城店）,梁溪区,2105
c913a58e-7726-11ea-98c9-525400c74cae,糯雅芳粥（天鹤旗舰店）,江阴市,1814
6ad7e7e8-7727-11ea-98c9-525400c74cae,糯雅芳粥（宜兴东山店）,宜兴市,925
6ad7e821-7727-11ea-98c9-525400c74cae,糯雅芳粥（家和店）,宜兴市,1249
dcec45a6-7727-11ea-98c9-525400c74cae,糯雅芳粥（广益店）,梁溪区,1526
c913a5ca-7726-11ea-98c9-525400c74cae,糯雅芳粥（澄江福地店）,江阴市,970
dcec45e1-7727-11ea-98c9-525400c74cae,糯雅芳粥（长江北路店）,梁溪区,1416
b7d7bf48-741f-11ea-98c9-525400c74cae,糯雅芳粥（鹅湖店）,锡山区,252
c913a604-7726-11ea-98c9-525400c74cae,素匠.泰茶（文化中路店）,江阴市,1225
dcec461b-7727-11ea-98c9-525400c74cae,素匠·泰茶（华夏乐购店）,梁溪区,1673
dcec4657-7727-11ea-98c9-525400c74cae,素匠·泰茶（大东方店）,梁溪区,1281
dcec4692-7727-11ea-98c9-525400c74cae,素匠·泰茶（广益哥伦布店）,梁溪区,2066
c913a63d-7726-11ea-98c9-525400c74cae,素匠·泰茶（江阴万达店）,江阴市,292
dcec46cd-7727-11ea-98c9-525400c74cae,素匠·泰茶（百乐店）,梁溪区,730
3d8b6346-7725-11ea-98c9-525400c74cae,素匠·泰茶（蠡湖欧尚店）,滨湖区,1885
c913a679-7726-11ea-98c9-525400c74cae,素匠泰®茶（高巷路店）,江阴市,572
dcec4707-7727-11ea-98c9-525400c74cae,素匠泰茶（798凤凰城店）,梁溪区,2548
6ad7e85c-7727-11ea-98c9-525400c74cae,素匠泰茶（新华书店）,宜兴市,964
6ad7e895-7727-11ea-98c9-525400c74cae,素匠泰茶（环科园店）,宜兴市,428
dcec4740-7727-11ea-98c9-525400c74cae,素果鲜榨果汁,梁溪区,2450
c435f3ec-741d-11ea-98c9-525400c74cae,索娅烘焙轻食,新吴区,1975
dcec477a-7727-11ea-98c9-525400c74cae,紫桐花西北小吃（凉皮、肉夹馍、酸辣粉）,梁溪区,365
dcec47f2-7727-11ea-98c9-525400c74cae,紫燕百味鸡(上马墩店),梁溪区,1326
dcec492e-7727-11ea-98c9-525400c74cae,紫燕百味鸡(五爱店),梁溪区,3314
dcec496c-7727-11ea-98c9-525400c74cae,紫燕百味鸡(兴源店),梁溪区,369
dcec49a7-7727-11ea-98c9-525400c74cae,紫燕百味鸡(塘南店),梁溪区,995
c435f426-741d-11ea-98c9-525400c74cae,紫燕百味鸡(太湖店),新吴区,954
dcec49e2-7727-11ea-98c9-525400c74cae,紫燕百味鸡(学前店),梁溪区,441
dcec4a57-7727-11ea-98c9-525400c74cae,紫燕百味鸡(山北店),梁溪区,1230
dcec4a90-7727-11ea-98c9-525400c74cae,紫燕百味鸡(广勤店),梁溪区,927
c435f463-741d-11ea-98c9-525400c74cae,紫燕百味鸡(春潮店),新吴区,233
dcec4ac8-7727-11ea-98c9-525400c74cae,紫燕百味鸡(民丰店),梁溪区,856
3d8b637c-7725-11ea-98c9-525400c74cae,紫燕百味鸡(湖滨店),滨湖区,1264
dcec4b02-7727-11ea-98c9-525400c74cae,紫燕百味鸡(瑞江店),梁溪区,1213
3d8b63b4-7725-11ea-98c9-525400c74cae,紫燕百味鸡(稻香店),滨湖区,1781
c435f49f-741d-11ea-98c9-525400c74cae,紫燕百味鸡(老坊前店),新吴区,371
3d8b63e8-7725-11ea-98c9-525400c74cae,紫燕百味鸡(芦庄店),滨湖区,726
dcec4b3e-7727-11ea-98c9-525400c74cae,紫燕百味鸡(蓉湖店),梁溪区,342
3d8b6531-7725-11ea-98c9-525400c74cae,紫燕百味鸡(蠡湖店),滨湖区,1257
dcec4bc3-7727-11ea-98c9-525400c74cae,紫燕百味鸡(颐和湾店),梁溪区,869
b7d7d2e7-741f-11ea-98c9-525400c74cae,紫燕百味鸡（八士店）,锡山区,508
c435f58e-741d-11ea-98c9-525400c74cae,紫燕百味鸡（叙丰店）,新吴区,528
b7d7c160-741f-11ea-98c9-525400c74cae,紫燕百味鸡（学士店）,锡山区,1279
b7d7be90-741f-11ea-98c9-525400c74cae,紫燕百味鸡（无锡东亭店）,锡山区,1178
b7d7d0ff-741f-11ea-98c9-525400c74cae,紫燕百味鸡（无锡东北塘店）,锡山区,3059
b7d7a806-741f-11ea-98c9-525400c74cae,紫燕百味鸡（春合店）,锡山区,2984
b7d7a1c8-741f-11ea-98c9-525400c74cae,紫燕百味鸡（春江店）,锡山区,311
dcec4c87-7727-11ea-98c9-525400c74cae,紫燕百味鸡（柏庄店）,梁溪区,2126
dcec4cda-7727-11ea-98c9-525400c74cae,紫燕百味鸡（银辉花园店）,梁溪区,1213
c435f5cc-741d-11ea-98c9-525400c74cae,紫燕百味鸡（长江店）,新吴区,1354
dcec4d2e-7727-11ea-98c9-525400c74cae,紫砂烤梨,梁溪区,2413
dcec4d8c-7727-11ea-98c9-525400c74cae,紫荆鲜花,梁溪区,677
c913a6b1-7726-11ea-98c9-525400c74cae,紫藤燕语（中山路店）,江阴市,542
c913a6eb-7726-11ea-98c9-525400c74cae,紫藤燕语（澄江福地店）,江阴市,929
b7d7bc0f-741f-11ea-98c9-525400c74cae,紫金大酒店（查桥店）,锡山区,600
b7d80e35-741f-11ea-98c9-525400c74cae,繁花饮品（张泾店）,锡山区,1576
c435f609-741d-11ea-98c9-525400c74cae,红伟小吃店,新吴区,1621
dcec4de1-7727-11ea-98c9-525400c74cae,红娘子高汤酸菜鱼（梁溪店）,梁溪区,1051
6ad7e8ce-7727-11ea-98c9-525400c74cae,红婶擀面皮,宜兴市,216
3d8b656d-7725-11ea-98c9-525400c74cae,红家红小吃店,滨湖区,714
dcec4e1f-7727-11ea-98c9-525400c74cae,红帽小馆,梁溪区,2627
c913a727-7726-11ea-98c9-525400c74cae,红帽炒饭（万达店）,江阴市,417
6ad7e906-7727-11ea-98c9-525400c74cae,红旗饭庄,宜兴市,2488
c435f646-741d-11ea-98c9-525400c74cae,红旺吉东北菜,新吴区,328
dcec4e5c-7727-11ea-98c9-525400c74cae,红星桥烧烤,梁溪区,2140
c913a761-7726-11ea-98c9-525400c74cae,红灯笼湖南菜馆,江阴市,866
3d8b65a5-7725-11ea-98c9-525400c74cae,红烧牛肉拉面,滨湖区,457
6ad7e940-7727-11ea-98c9-525400c74cae,红烧牛肉面馆（土城店）,宜兴市,897
dcec4e97-7727-11ea-98c9-525400c74cae,红牛海阳媛百货店,梁溪区,3131
3d8b65dc-7725-11ea-98c9-525400c74cae,红膳房港式茶餐厅,滨湖区,1368
dcec4ed1-7727-11ea-98c9-525400c74cae,红莲酸菜鱼,梁溪区,1370
c435f683-741d-11ea-98c9-525400c74cae,红街饭店,新吴区,1273
c913a79a-7726-11ea-98c9-525400c74cae,红袖,江阴市,284
6ad7e979-7727-11ea-98c9-525400c74cae,红食坊特色馄饨（环科园店）,宜兴市,1157
dcec4f10-7727-11ea-98c9-525400c74cae,红馆粥面庄（东风家园店）,梁溪区,690
c913a7d3-7726-11ea-98c9-525400c74cae,红鼻子土菜馆,江阴市,2358
dcec4f4c-7727-11ea-98c9-525400c74cae,红鼻子家常菜,梁溪区,3542
3d8b6614-7725-11ea-98c9-525400c74cae,纯属鱼樂纸上烤鱼店,滨湖区,1536
c435f731-741d-11ea-98c9-525400c74cae,纯手工水饺店,新吴区,2794
dcec4f86-7727-11ea-98c9-525400c74cae,纯果园（尤渡苑店）,梁溪区,765
c913a80b-7726-11ea-98c9-525400c74cae,线上花甲（恒大影城店）,江阴市,1480
dcec4fc0-7727-11ea-98c9-525400c74cae,线上花甲（红豆万花城店）,梁溪区,3269
c913a846-7726-11ea-98c9-525400c74cae,线上花甲（长江路店）,江阴市,416
dcec4ffa-7727-11ea-98c9-525400c74cae,终极味道绝味排骨饭,梁溪区,235
c913a880-7726-11ea-98c9-525400c74cae,绍兴卤菜馆,江阴市,305
dcec5035-7727-11ea-98c9-525400c74cae,绝味烤面筋烧烤,梁溪区,611
6ad7e9b6-7727-11ea-98c9-525400c74cae,绝味锅贴（环科园店）,宜兴市,685
c913a8b8-7726-11ea-98c9-525400c74cae,绝味鸭脖(文化中路店),江阴市,3362
c435f770-741d-11ea-98c9-525400c74cae,绝味鸭脖(长江北路店),新吴区,918
dcec5070-7727-11ea-98c9-525400c74cae,绝味鸭脖（三阳广场店）,梁溪区,1509
dcec50aa-7727-11ea-98c9-525400c74cae,绝味鸭脖（上马墩店）,梁溪区,2575
b7d7e192-741f-11ea-98c9-525400c74cae,绝味鸭脖（东亭店）,锡山区,169
b7d7a60c-741f-11ea-98c9-525400c74cae,绝味鸭脖（乐购店）,锡山区,392
3d8b664f-7725-11ea-98c9-525400c74cae,绝味鸭脖（博大欧尚店）,滨湖区,2956
3d8b668f-7725-11ea-98c9-525400c74cae,绝味鸭脖（周新路店）,滨湖区,1401
dcec5127-7727-11ea-98c9-525400c74cae,绝味鸭脖（哥伦布店）,梁溪区,1976
dcec5163-7727-11ea-98c9-525400c74cae,绝味鸭脖（大成巷店）,梁溪区,424
b7d7ed19-741f-11ea-98c9-525400c74cae,绝味鸭脖（大润发店）,锡山区,400
3d8b66e1-7725-11ea-98c9-525400c74cae,绝味鸭脖（奥林店）,滨湖区,1802
6ad7e9f1-7727-11ea-98c9-525400c74cae,绝味鸭脖（宜兴人民中路店）,宜兴市,955
dcec519f-7727-11ea-98c9-525400c74cae,绝味鸭脖（崇安寺店）,梁溪区,780
dcec51da-7727-11ea-98c9-525400c74cae,绝味鸭脖（无锡五爱北路店）,梁溪区,1311
c435f7e5-741d-11ea-98c9-525400c74cae,绝味鸭脖（无锡宝龙广场店）,新吴区,1104
c435f822-741d-11ea-98c9-525400c74cae,绝味鸭脖（春潮店）,新吴区,485
c913a8f2-7726-11ea-98c9-525400c74cae,绝味鸭脖（暨阳路店）,江阴市,520
c435f866-741d-11ea-98c9-525400c74cae,绝味鸭脖（欧尚店）,新吴区,1298
dcec5216-7727-11ea-98c9-525400c74cae,绝味鸭脖（民丰店),梁溪区,2554
dcec5250-7727-11ea-98c9-525400c74cae,绝味鸭脖（红豆万花城店）,梁溪区,2954
3d8b6738-7725-11ea-98c9-525400c74cae,绝味鸭脖（芦庄店）,滨湖区,529
3d8b6789-7725-11ea-98c9-525400c74cae,绝味鸭脖（蠡湖家园店）,滨湖区,2253
dcec528b-7727-11ea-98c9-525400c74cae,绝味鸭脖（解放南路店）,梁溪区,3244
3d8b67c3-7725-11ea-98c9-525400c74cae,绝味鸭脖（青莲路店）,滨湖区,1767
dcec52c6-7727-11ea-98c9-525400c74cae,绝味鸭脖（高铁站店）,梁溪区,1349
dcec5302-7727-11ea-98c9-525400c74cae,绝味鼎纸包鱼（清扬路店）,梁溪区,1135
6ad7ea2d-7727-11ea-98c9-525400c74cae,绝味龙虾(大闸蟹),宜兴市,1188
3d8b67f9-7725-11ea-98c9-525400c74cae,绝地炸鸡,滨湖区,799
dcec533e-7727-11ea-98c9-525400c74cae,继光香香鸡(大东方店）,梁溪区,1028
6ad7ea66-7727-11ea-98c9-525400c74cae,继光香香鸡（八佰伴店）,宜兴市,2356
dcec5379-7727-11ea-98c9-525400c74cae,继光香香鸡（清扬路茂业店）,梁溪区,898
dcec53b3-7727-11ea-98c9-525400c74cae,绯轩日本料理（三阳广场店）,梁溪区,529
dcec53ed-7727-11ea-98c9-525400c74cae,维利哆蛋糕店,梁溪区,215
6ad7eaa0-7727-11ea-98c9-525400c74cae,维纳斯鲜花（宜兴宜城店）,宜兴市,1649
dcec5465-7727-11ea-98c9-525400c74cae,维纳斯鲜花（无锡滨湖店）,梁溪区,610
dcec54a1-7727-11ea-98c9-525400c74cae,维纳斯鲜花（无锡锡山1店）,梁溪区,254
dcec5547-7727-11ea-98c9-525400c74cae,维维花行,梁溪区,541
6ad7eada-7727-11ea-98c9-525400c74cae,绿园串串香,宜兴市,2212
6ad7eb12-7727-11ea-98c9-525400c74cae,绿园酸菜鱼馆,宜兴市,973
dcec5586-7727-11ea-98c9-525400c74cae,绿色吴家粥铺（无锡八佰伴店）,梁溪区,1499
c913a92e-7726-11ea-98c9-525400c74cae,绿色果园（澄南路店）,江阴市,200
